prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces_surface,winner_rank,loser_rank,surface
3.3737159244112016,0.0,David Ferrer,Mario Ancic,196,175,3.4721311475409835,14,21,Hard
3.637403741788922,6.0,David Ferrer,Daniele Bracciali,180,175,3.4721311475409835,16,66,Hard
3.4173444890192366,0.0,David Ferrer,Kristof Vliegen,193,175,3.4721311475409835,16,39,Hard
3.5092604355170454,3.0,David Ferrer,Feliciano Lopez,188,175,3.4721311475409835,8,46,Hard
3.56304892826653,1.0,David Ferrer,Radek Stepanek,185,175,3.4721311475409835,15,36,Hard
3.7788415336562364,3.0,David Ferrer,Arnaud Clement,173,175,3.4721311475409835,15,35,Hard
3.531668071845581,1.0,David Ferrer,Novak Djokovic,188,175,3.4721311475409835,6,3,Hard
3.5306912597575693,3.0,David Ferrer,Andy Roddick,188,175,3.4721311475409835,6,5,Hard
3.6132899343323275,6.0,David Ferrer,Juan Carlos Ferrero,183,175,3.4721311475409835,5,21,Hard
3.6015896738849795,2.0,David Ferrer,Jurgen Melzer,183,175,3.4721311475409835,14,32,Hard
3.5499800484698376,1.0,David Ferrer,Richard Gasquet,185,175,3.4721311475409835,19,57,Hard
3.457768893493368,4.0,David Ferrer,Michael Llodra,190,175,3.4721311475409835,17,65,Hard
3.695244562384675,5.0,David Ferrer,Philipp Kohlschreiber,178,175,3.4721311475409835,7,34,Hard
3.631736066826197,3.0,David Ferrer,Igor Kunitsyn,180,175,3.4721311475409835,6,92,Hard
3.6410157816623077,2.0,David Ferrer,Somdev Devvarman,180,175,3.4721311475409835,6,73,Hard
3.426543677550823,3.0,David Ferrer,Bernard Tomic,193,175,3.4721311475409835,5,36,Hard
3.6729768566968226,15.0,David Ferrer,Janko Tipsarevic,180,175,3.4721311475409835,5,9,Hard
3.3509973697662834,3.0,David Ferrer,Juan Martin Del Potro,198,175,3.4721311475409835,5,7,Hard
3.6480681484525257,5.0,David Ferrer,Yen Hsun Lu,180,175,3.4721311475409835,5,60,Hard
3.703976829481048,0.0,David Ferrer,Philipp Kohlschreiber,178,175,3.4721311475409835,5,19,Hard
3.705930453657071,1.0,David Ferrer,Kei Nishikori,178,175,3.4721311475409835,5,15,Hard
3.6181739947723854,16.0,David Ferrer,Nicolas Almagro,183,175,3.4721311475409835,5,11,Hard
3.1603438646327326,5.0,David Ferrer,Ivo Karlovic,208,175,3.4721311475409835,5,30,Hard
3.5033995629889754,6.0,David Ferrer,Albert Ramos,188,175,3.4721311475409835,8,58,Hard
3.5087720294730396,7.0,David Ferrer,Steve Johnson,188,175,3.4721311475409835,8,47,Hard
3.6153026002040827,2.0,David Ferrer,Gilles Simon,183,175,3.4721311475409835,7,14,Hard
3.686630378679767,1.0,David Ferrer,Fabio Fognini,178,175,3.4721311475409835,13,43,Hard
5.610262757705666,12.0,David Goffin,Filip Krajinovic,185,163,5.592592592592593,18,99,Clay
5.565324615444018,8.0,David Goffin,Fernando Verdasco,188,163,5.592592592592593,13,88,Clay
5.209956424615501,4.0,David Goffin,Viktor Troicki,193,163,5.2898550724637685,58,30,Hard
5.298807778979661,5.0,David Goffin,Leonardo Mayer,188,163,5.2898550724637685,62,26,Hard
5.20344563143063,12.0,David Goffin,Lukasz Kubot,190,163,5.2898550724637685,107,83,Hard
5.413319147240708,3.0,David Goffin,Adrian Mannarino,183,163,5.2898550724637685,17,40,Hard
5.444893201227002,4.0,David Goffin,Dusan Lajovic,180,163,5.2898550724637685,16,87,Hard
5.0479738959473925,0.0,David Goffin,Jerzy Janowicz,203,163,5.2898550724637685,20,49,Hard
5.445810971619282,5.0,David Goffin,Yen Hsun Lu,180,163,5.2898550724637685,14,88,Hard
5.532568771166737,11.0,David Goffin,Michael Russell,173,163,5.2898550724637685,22,156,Hard
5.419491300725587,6.0,David Goffin,Marcos Baghdatis,183,163,5.2898550724637685,11,36,Hard
5.1604619379891785,4.0,David Goffin,Marin Cilic,198,163,5.2898550724637685,14,11,Hard
5.25304341561819,5.0,David Goffin,Gael Monfils,193,163,5.2898550724637685,12,8,Hard
5.591359770388172,7.0,David Goffin,Damir Dzumhur,172,163,5.2898550724637685,16,81,Hard
5.424981850601116,9.0,David Goffin,Gilles Simon,183,163,5.2898550724637685,15,19,Hard
4.978266976082131,3.0,David Goffin,Ivo Karlovic,208,163,5.2898550724637685,11,21,Hard
0.7821328910643026,2.0,David Guez,Rajeev Ram,193,185,1.0,204,97,Hard
3.315460007337891,3.0,David Nalbandian,Roger Federer,185,180,3.25,18,8,Carpet
2.8523918274524553,3.0,David Nalbandian,Carlos Moya,190,180,2.9186991869918697,65,19,Clay
2.677665596580055,3.0,David Nalbandian,Ion Moldovan,188,180,2.9186991869918697,111,384,Clay
2.9855588615279682,3.0,David Nalbandian,Agustin Calleri,183,180,2.9186991869918697,32,51,Clay
2.9782864004329688,5.0,David Nalbandian,Nicolas Massu,183,180,2.9186991869918697,9,99,Clay
2.8916033524189677,4.0,David Nalbandian,Albert Portas,188,180,2.9186991869918697,4,100,Clay
2.9424556341333474,1.0,David Nalbandian,Martin Vassallo Arguello,183,180,2.9186991869918697,3,181,Clay
3.1176367748950744,8.0,David Nalbandian,Nikolay Davydenko,178,180,2.9186991869918697,3,6,Clay
2.881411641961648,2.0,David Nalbandian,Carlos Moya,190,180,2.9186991869918697,14,33,Clay
3.0536238008144423,5.0,David Nalbandian,Hyung Taik Lee,180,180,2.9186991869918697,18,42,Clay
2.9184281277523474,6.0,David Nalbandian,Potito Starace,188,180,2.9186991869918697,11,35,Clay
2.8747295978239715,2.0,David Nalbandian,Jose Acasuso,190,180,2.9186991869918697,11,51,Clay
2.9870186675293415,1.0,David Nalbandian,Carlos Berlocq,183,180,2.9186991869918697,7,84,Clay
3.0171865450793507,8.0,David Nalbandian,Luis Horna,180,180,2.9186991869918697,8,131,Clay
2.870452026819383,1.0,David Nalbandian,Marcel Granollers,190,180,2.9186991869918697,15,54,Clay
2.77434362310798,8.0,David Nalbandian,Andreas Beck,190,180,2.9186991869918697,151,55,Clay
2.958207760423216,3.0,David Nalbandian,Aljaz Bedene,181,180,2.9186991869918697,49,156,Clay
2.952202434318455,1.0,David Nalbandian,Carlos Berlocq,183,180,2.9186991869918697,85,43,Clay
4.980566473886194,1.0,David Nalbandian,Xavier Malisse,185,180,4.928571428571429,32,35,Grass
4.876295033516913,4.0,David Nalbandian,Karol Kucera,188,180,4.928571428571429,19,157,Grass
4.847425809995908,6.0,David Nalbandian,Mischa Zverev,190,180,4.928571428571429,25,134,Grass
4.95171296020291,10.0,David Nalbandian,Xavier Malisse,185,180,4.928571428571429,39,84,Grass
4.993256243706032,3.0,David Nalbandian,Guillermo Canas,185,180,4.888888888888889,18,16,Hard
5.001064965639055,3.0,David Nalbandian,Franco Squillari,183,180,4.888888888888889,10,85,Hard
4.882597967677736,4.0,David Nalbandian,Jerome Golmard,188,180,4.888888888888889,12,141,Hard
4.963715714282754,4.0,David Nalbandian,Juan Monaco,185,180,4.888888888888889,10,88,Hard
4.905086492951222,4.0,David Nalbandian,Juan Ignacio Chela,190,180,4.888888888888889,4,33,Hard
5.024331330664138,2.0,David Nalbandian,Stanislas Wawrinka,183,180,4.888888888888889,4,46,Hard
4.999192230407981,6.0,David Nalbandian,Jarkko Nieminen,185,180,4.888888888888889,4,24,Hard
4.952536630753239,2.0,David Nalbandian,Andy Roddick,188,180,4.888888888888889,7,5,Hard
4.901436895990896,5.0,David Nalbandian,Carlos Moya,190,180,4.888888888888889,21,16,Hard
5.175451205613079,18.0,David Nalbandian,David Ferrer,175,180,4.888888888888889,21,6,Hard
5.167051704082309,5.0,David Nalbandian,David Ferrer,175,180,4.888888888888889,26,16,Hard
4.982430421792954,12.0,David Nalbandian,Ivan Navarro,183,180,4.888888888888889,24,103,Hard
4.920575555718726,4.0,David Nalbandian,Nicolas Lapentti,188,180,4.888888888888889,8,69,Hard
4.866309217909418,10.0,David Nalbandian,Robert Kendrick,190,180,4.888888888888889,14,98,Hard
4.951231640586097,3.0,David Nalbandian,Gilles Simon,183,180,4.888888888888889,117,33,Hard
5.053238011908761,1.0,David Nalbandian,Tommy Robredo,180,180,4.888888888888889,45,38,Hard
4.987518504059645,2.0,David Nalbandian,Ivan Dodig,183,180,4.888888888888889,64,35,Hard
4.993202251500517,2.0,David Nalbandian,Ivan Dodig,183,180,4.888888888888889,58,32,Hard
4.842511641536529,4.0,David Nalbandian,Marcel Granollers,190,180,4.888888888888889,93,33,Hard
9.974314010467015,14.0,David Prinosil,Joern Renzenbrink,196,185,10.20754716981132,124,105,Carpet
10.155720671001607,7.0,David Prinosil,Petr Korda,190,185,10.20754716981132,58,49,Carpet
10.239467870620928,10.0,David Prinosil,Andrei Olhovskiy,185,185,10.20754716981132,38,90,Carpet
10.057799135121932,16.0,David Prinosil,Mark Philippoussis,196,185,10.20754716981132,65,19,Carpet
10.245811538335717,11.0,David Prinosil,Jan Siemerink,183,185,10.20754716981132,121,31,Carpet
4.470905101971287,3.0,David Prinosil,Todd Martin,198,185,4.6923076923076925,82,32,Clay
10.113678746288933,10.0,David Prinosil,Stephane Huet,180,185,10.028571428571428,84,108,Grass
10.016884613485457,9.0,David Prinosil,Davide Sanguinetti,188,185,10.028571428571428,46,67,Grass
7.428582546560381,2.0,David Prinosil,Patrick Baur,188,185,7.5,91,179,Hard
7.506507419296533,2.0,David Prinosil,Davide Sanguinetti,188,185,7.5,67,54,Hard
6.053799181122262,8.0,David Rikl,Thierry Guardiola,188,178,6.166666666666667,114,139,Carpet
2.091933162056068,1.0,David Rikl,Marcelo Filippini,178,178,2.032258064516129,166,50,Clay
1.9576287252872433,3.0,David Rikl,Hernan Gumy,188,178,2.032258064516129,106,44,Clay
2.4934874852237146,3.0,David Sanchez,Antony Dupuis,185,183,2.506666666666667,63,97,Clay
2.534352177670729,1.0,David Sanchez,Jurgen Melzer,183,183,2.506666666666667,58,94,Clay
2.5222873693419094,3.0,David Sanchez,Guillermo Canas,185,183,2.506666666666667,79,15,Clay
2.4035627199888694,2.0,David Sanchez,Jose Acasuso,190,183,2.506666666666667,64,96,Clay
2.499428884056309,0.0,David Sanchez,Paradorn Srichaphan,185,183,2.506666666666667,74,69,Clay
2.679235082667989,0.0,David Sanchez,Galo Blanco,173,183,2.506666666666667,71,146,Clay
2.702796656171733,6.0,David Sanchez,Michael Russell,173,183,2.506666666666667,75,92,Clay
2.597887306691538,3.0,David Sanchez,Karol Beck,180,183,2.506666666666667,56,77,Clay
2.5246059040398308,4.0,David Sanchez,Paul Henri Mathieu,185,183,2.506666666666667,50,52,Clay
2.416454474698366,2.0,David Sanchez,Jan Michael Gambill,190,183,2.506666666666667,54,84,Clay
5.101687488738263,8.0,David Sanchez,Kristian Pless,188,183,5.111111111111111,60,82,Hard
5.083793952837671,8.0,David Sanchez,Jan Michael Gambill,190,183,5.111111111111111,49,61,Hard
5.048025663248513,7.0,David Sanchez,Wayne Odesnik,180,183,5.111111111111111,64,480,Hard
7.286117969574528,4.0,David Wheaton,Andrei Chesnokov,188,193,7.2727272727272725,19,30,Clay
7.287861697789528,8.0,David Wheaton,Jamie Morgan,185,193,7.2727272727272725,25,128,Clay
9.505758200600766,7.0,David Wheaton,Francisco Montana,183,193,9.425,18,105,Grass
9.38884189720288,10.0,David Wheaton,David Prinosil,185,193,9.425,127,114,Grass
8.293225765531627,5.0,David Wheaton,Kevin Curren,185,193,8.217391304347826,46,63,Hard
8.383627749908765,3.0,David Wheaton,Steve Bryan,178,193,8.217391304347826,12,184,Hard
8.453958220245603,3.0,David Wheaton,Fabrice Santoro,178,193,8.217391304347826,12,40,Hard
8.160407668863183,5.0,David Wheaton,Andres Gomez,193,193,8.217391304347826,12,90,Hard
8.25435776584154,10.0,David Wheaton,Lars Koslowski,188,193,8.217391304347826,15,77,Hard
8.225197757414563,8.0,David Wheaton,Kelly Jones,185,193,8.217391304347826,33,221,Hard
8.34670225204345,8.0,David Wheaton,Kevin Ullyett,178,193,8.217391304347826,93,143,Hard
8.253853287319387,3.0,David Wheaton,Cedric Pioline,188,193,8.217391304347826,31,55,Hard
8.416104490367147,4.0,David Wheaton,Alex Corretja,180,193,8.217391304347826,28,21,Hard
8.48891897158364,13.0,David Wheaton,Renzo Furlan,175,193,8.217391304347826,43,34,Hard
8.236355982252814,8.0,David Wheaton,Jamie Morgan,185,193,8.217391304347826,47,178,Hard
11.124506230488638,11.0,David Witt,Chris Wilkinson,180,190,11.142857142857142,191,176,Grass
6.805652057982449,10.0,Davide Sanguinetti,Jan Michael Gambill,190,188,6.857142857142857,50,44,Carpet
6.626910167156084,3.0,Davide Sanguinetti,Johan Landsberg,183,188,6.857142857142857,48,670,Carpet
5.362363001202297,6.0,Davide Sanguinetti,Mark Knowles,190,188,5.782608695652174,83,740,Clay
5.804288956165079,9.0,Davide Sanguinetti,Julian Alonso,185,188,5.782608695652174,69,39,Clay
5.761696245340788,7.0,Davide Sanguinetti,Cedric Pioline,188,188,5.782608695652174,69,16,Clay
5.817507701669107,4.0,Davide Sanguinetti,Fernando Gonzalez,183,188,5.782608695652174,54,107,Clay
5.601516749860516,7.0,Davide Sanguinetti,Max Mirnyi,196,188,5.782608695652174,76,40,Clay
5.800220655203985,5.0,Davide Sanguinetti,Razvan Sabau,185,188,5.782608695652174,47,79,Clay
7.103353953741463,4.0,Davide Sanguinetti,Michael Chang,175,188,6.855263157894737,69,33,Hard
6.752783390732473,7.0,Davide Sanguinetti,Thomas Enqvist,190,188,6.855263157894737,98,158,Hard
6.6836137202631924,4.0,Davide Sanguinetti,Todd Martin,198,188,6.855263157894737,61,59,Hard
7.066004339744735,6.0,Davide Sanguinetti,Albert Montanes,175,188,6.855263157894737,86,85,Hard
6.613895151492469,7.0,Davide Sanguinetti,Joachim Johansson,198,188,6.855263157894737,90,160,Hard
6.89861683699584,2.0,Davide Sanguinetti,Alexander Peya,183,188,6.855263157894737,97,118,Hard
6.891103785545226,6.0,Davide Sanguinetti,Taylor Dent,188,188,6.855263157894737,44,26,Hard
6.930019640029331,6.0,Davide Sanguinetti,George Bastl,183,188,6.855263157894737,44,130,Hard
6.841254586740764,11.0,Davide Sanguinetti,Carlos Moya,190,188,6.855263157894737,59,33,Hard
7.028999140219071,6.0,Davide Sanguinetti,David Nalbandian,180,188,6.855263157894737,68,3,Hard
6.631095171601144,2.0,Davide Sanguinetti,Dusan Vemic,190,188,6.855263157894737,112,387,Hard
6.6660576367779925,6.0,Davide Sanguinetti,Amer Delic,196,188,6.855263157894737,112,95,Hard
6.792092041035868,12.0,Davide Sanguinetti,Nicolas Mahut,190,188,6.855263157894737,106,66,Hard
4.02145312068453,4.0,Denis Gremelmayr,Guillermo Coria,175,183,3.857142857142857,132,9,Clay
3.7411632954657676,0.0,Denis Gremelmayr,Alexander Peya,183,183,3.857142857142857,132,289,Clay
4.085648006065472,6.0,Denis Gremelmayr,Christophe Rochus,170,183,3.857142857142857,128,67,Clay
5.809642015960419,13.0,Denis Gremelmayr,Sergio Roitman,185,183,5.8,119,72,Hard
7.593673807905871,11.0,Denis Istomin,Julian Reister,188,188,7.653846153846154,59,121,Clay
7.665237753164484,5.0,Denis Istomin,Nicolas Almagro,183,188,7.653846153846154,73,138,Clay
7.559880989741953,2.0,Denis Istomin,Janko Tipsarevic,180,188,7.653846153846154,66,474,Clay
9.17188316447928,2.0,Denis Istomin,Nicolas Almagro,183,188,9.090909090909092,74,18,Grass
9.12397676558955,20.0,Denis Istomin,Igor Andreev,185,188,9.090909090909092,39,93,Grass
9.068052275359985,13.0,Denis Istomin,Leonardo Mayer,188,188,9.090909090909092,92,21,Grass
8.877398770226433,7.0,Denis Istomin,Sam Querrey,198,188,9.090909090909092,92,44,Grass
7.904831485806386,18.0,Denis Istomin,Brendan Evans,188,188,7.957446808510638,108,121,Hard
8.015698669237748,10.0,Denis Istomin,Vincent Spadea,183,188,7.957446808510638,105,82,Hard
7.959656294343362,13.0,Denis Istomin,Teymuraz Gabashvili,188,188,7.957446808510638,46,98,Hard
7.964062773000702,10.0,Denis Istomin,Tommy Haas,188,188,7.957446808510638,96,17,Hard
7.9268583378615185,10.0,Denis Istomin,Marsel Ilhan,190,188,7.957446808510638,43,96,Hard
7.941419332529664,10.0,Denis Istomin,Florian Mayer,190,188,7.957446808510638,73,23,Hard
7.955577333034763,5.0,Denis Istomin,Santiago Giraldo,188,188,7.957446808510638,65,79,Hard
7.982149243189534,10.0,Denis Istomin,Michal Przysiezny,185,188,7.957446808510638,60,142,Hard
7.844645695777023,8.0,Denis Istomin,Rajeev Ram,193,188,7.957446808510638,41,157,Hard
7.352885136198787,10.0,Denis Kudla,Santiago Ventura,183,180,7.833333333333333,793,119,Grass
7.775715703816548,16.0,Denis Kudla,Santiago Giraldo,188,180,7.833333333333333,105,60,Grass
5.270721491904666,0.0,Denis Kudla,Donald Young,183,180,5.222222222222222,106,79,Hard
5.26476438323435,9.0,Denis Kudla,Jack Sock,185,180,5.222222222222222,94,35,Hard
3.275027104557501,2.0,Dennis Van Scheppingen,Richard Fromberg,196,185,3.5,100,86,Carpet
3.66376443567975,9.0,Dennis Van Scheppingen,Albert Costa,180,185,3.5789473684210527,112,17,Clay
3.452834043480884,0.0,Dennis Van Scheppingen,Alex Calatrava,190,185,3.5789473684210527,120,70,Clay
7.188079426845688,10.0,Derrick Rostagno,Paul Haarhuis,188,185,7.230769230769231,91,40,Carpet
7.965459305247065,5.0,Derrick Rostagno,Marcos Ondruska,183,185,8.058823529411764,242,125,Grass
7.994467997405006,9.0,Derrick Rostagno,Jeremy Bates,180,185,8.058823529411764,303,88,Grass
6.052026902464773,1.0,Derrick Rostagno,Martin Jaite,178,185,5.849056603773585,49,36,Hard
5.819682121143959,9.0,Derrick Rostagno,Patrik Kuhnen,190,185,5.849056603773585,26,104,Hard
5.754408050121262,0.0,Derrick Rostagno,Danilo Marcelino,193,185,5.849056603773585,27,126,Hard
5.986452111469451,9.0,Derrick Rostagno,Gianluca Pozzi,180,185,5.849056603773585,69,68,Hard
5.624904872282093,2.0,Derrick Rostagno,Luke Jensen,190,185,5.849056603773585,112,379,Hard
10.797268082377796,12.0,Dick Norman,Andrei Cherkasov,180,203,10.75,120,142,Carpet
8.052692425665928,5.0,Dick Norman,Sargis Sargsian,180,203,8.0,141,80,Clay
7.92125855882123,8.0,Dick Norman,Alessio Di Mauro,185,203,8.0,167,128,Clay
9.922478855690475,3.0,Dick Norman,Pat Cash,183,203,10.0,176,213,Grass
9.983329630175845,8.0,Dick Norman,George Bastl,183,203,10.0,123,233,Hard
1.001077139416704,1.0,Didac Perez,Fernando Meligeni,180,178,1.0,193,52,Clay
2.831925560466862,2.0,Diego Hartfield,Robin Vik,183,185,2.857142857142857,151,72,Clay
2.7453770309628998,0.0,Diego Hartfield,Jose Acasuso,190,185,2.857142857142857,117,41,Clay
1.5416616633376152,2.0,Diego Junqueira,Adrian Mannarino,183,178,1.6363636363636365,162,186,Clay
1.5274454457809588,2.0,Diego Junqueira,Paul Capdeville,190,178,1.6363636363636365,80,76,Clay
7.4352242142223055,15.0,Diego Nargiso,Jan Gunnarsson,185,188,7.470588235294118,116,103,Carpet
4.478328243550594,5.0,Diego Nargiso,David Prinosil,185,188,4.5,183,41,Hard
2.267542861128264,1.0,Diego Perez,Jose Francisco Altur,190,178,2.4285714285714284,121,128,Clay
0.7074216919405178,1.0,Dieter Kindlmann,Razvan Sabau,185,183,1.0,438,121,Clay
1.162775819833354,1.0,Dimitri Poliakov,Tomas Carbonell,178,183,1.0833333333333333,117,79,Clay
2.049664861764687,4.0,Dimitri Poliakov,Guillaume Raoux,180,183,2.0,169,81,Hard
2.547353141890998,6.0,Dinu Pescariu,Davide Scala,180,185,2.5,82,131,Clay
4.005848363279325,2.0,Dinu Pescariu,Frederic Fontang,183,185,4.0,176,63,Hard
8.126406168098313,14.0,Dmitry Tursunov,Boris Pashanski,180,185,8.0,27,84,Carpet
7.319497539835627,8.0,Dmitry Tursunov,Go Soeda,178,185,7.1923076923076925,88,58,Clay
7.301582519326242,9.0,Dmitry Tursunov,Pablo Andujar,180,185,7.1923076923076925,68,50,Clay
9.289119228340232,8.0,Dmitry Tursunov,Robert Kendrick,190,185,9.333333333333334,24,88,Grass
9.335259788488637,7.0,Dmitry Tursunov,Guillermo Garcia Lopez,188,185,9.333333333333334,24,67,Grass
9.490362025963503,4.0,Dmitry Tursunov,Igor Kunitsyn,180,185,9.333333333333334,27,39,Grass
8.852468561141484,3.0,Dmitry Tursunov,Jurgen Melzer,183,185,8.748251748251748,68,43,Hard
8.85109994179214,18.0,Dmitry Tursunov,Mariano Zabaleta,183,185,8.748251748251748,63,53,Hard
8.782406566457654,7.0,Dmitry Tursunov,Lars Burgsmuller,183,185,8.748251748251748,135,90,Hard
8.927156502869902,7.0,Dmitry Tursunov,Tommy Robredo,180,185,8.748251748251748,55,19,Hard
8.69996914321859,10.0,Dmitry Tursunov,Cyril Saulnier,190,185,8.748251748251748,50,124,Hard
8.864543930454484,5.0,Dmitry Tursunov,Janko Tipsarevic,180,185,8.748251748251748,60,140,Hard
8.830549693497382,7.0,Dmitry Tursunov,Tim Henman,185,185,8.748251748251748,53,36,Hard
8.968310991664936,8.0,Dmitry Tursunov,Fabrice Santoro,178,185,8.748251748251748,35,37,Hard
9.018444475323449,9.0,Dmitry Tursunov,Albert Montanes,175,185,8.748251748251748,34,46,Hard
8.873969087425245,13.0,Dmitry Tursunov,Eduardo Schwank,183,185,8.748251748251748,27,58,Hard
8.91949223451357,9.0,Dmitry Tursunov,Marcos Daniel,180,185,8.748251748251748,27,75,Hard
9.018755393639832,3.0,Dmitry Tursunov,Flavio Cipolla,173,185,8.748251748251748,45,103,Hard
8.829433313409112,7.0,Dmitry Tursunov,Julien Benneteau,185,185,8.748251748251748,40,57,Hard
8.870088735812635,14.0,Dmitry Tursunov,Gilles Simon,183,185,8.748251748251748,61,17,Hard
8.742771750003905,13.0,Dmitry Tursunov,Martin Klizan,190,185,8.748251748251748,44,45,Hard
8.815677417872426,7.0,Dmitry Tursunov,Lukas Lacko,185,185,8.748251748251748,29,101,Hard
7.8788690156555505,21.0,Dominik Hrbaty,Peter Wessels,196,183,8.0625,40,111,Carpet
8.023757069506352,18.0,Dominik Hrbaty,Stefano Pescosolido,185,183,8.0625,41,217,Carpet
8.095005310235468,14.0,Dominik Hrbaty,Adrian Voinea,185,183,8.0625,39,74,Carpet
7.926319516097997,15.0,Dominik Hrbaty,Max Mirnyi,196,183,8.0625,26,34,Carpet
8.151633151960281,8.0,Dominik Hrbaty,Agustin Calleri,183,183,8.0625,22,56,Carpet
8.299736289569594,5.0,Dominik Hrbaty,Jean Rene Lisnard,173,183,8.0625,20,123,Carpet
4.573863392450503,7.0,Dominik Hrbaty,Albert Portas,188,183,4.591666666666667,44,35,Clay
4.619311425364948,8.0,Dominik Hrbaty,Magnus Gustafsson,185,183,4.591666666666667,58,32,Clay
4.523756542254319,5.0,Dominik Hrbaty,Jiri Novak,190,183,4.591666666666667,42,67,Clay
4.597606877254556,11.0,Dominik Hrbaty,Juan Albert Viloca Puig,185,183,4.591666666666667,59,75,Clay
4.822792231381619,15.0,Dominik Hrbaty,Gaston Gaudio,175,183,4.591666666666667,21,36,Clay
4.812380063979093,3.0,Dominik Hrbaty,Ricardo Mello,175,183,4.591666666666667,24,53,Clay
4.614674192055324,10.0,Dominik Hrbaty,Jerome Haehnel,185,183,4.591666666666667,25,89,Clay
4.513355661116828,4.0,Dominik Hrbaty,Ivan Ljubicic,193,183,4.591666666666667,24,4,Clay
5.9204746865726126,4.0,Dominik Hrbaty,David Sanchez,183,183,5.833333333333333,25,54,Grass
6.364803756404294,4.0,Dominik Hrbaty,Martin Damm,188,183,6.345911949685535,39,61,Hard
6.309727533250415,8.0,Dominik Hrbaty,Younes El Aynaoui,193,183,6.345911949685535,21,16,Hard
6.441595188016071,0.0,Dominik Hrbaty,Lars Burgsmuller,183,183,6.345911949685535,15,122,Hard
6.3385161311035745,5.0,Dominik Hrbaty,Yevgeny Kafelnikov,190,183,6.345911949685535,58,14,Hard
6.414432761540656,2.0,Dominik Hrbaty,Rafael Nadal,185,183,6.345911949685535,54,48,Hard
6.558559410758432,4.0,Dominik Hrbaty,Fabrice Santoro,178,183,6.345911949685535,20,59,Hard
6.273531856428896,15.0,Dominik Hrbaty,Robin Soderling,193,183,6.345911949685535,44,57,Hard
6.526271344929386,2.0,Dominik Hrbaty,Karol Beck,180,183,6.345911949685535,26,43,Hard
6.40424593665977,7.0,Dominik Hrbaty,Oliver Marach,185,183,6.345911949685535,15,125,Hard
6.194838815730696,1.0,Dominik Hrbaty,Woong Sun Jun,190,183,6.345911949685535,22,360,Hard
6.32077668575636,4.0,Dominik Hrbaty,Ruben Ramirez Hidalgo,183,183,6.345911949685535,166,152,Hard
16.013217853338723,16.0,Dominik Meffert,Juan Carlos Ferrero,183,198,16.0,203,17,Grass
4.926396290731433,4.0,Dominik Meffert,Raemon Sluiter,185,198,5.0,236,82,Hard
3.149958348518812,3.0,Donald Young,Dudi Sela,175,183,3.0,79,110,Clay
3.140538986449855,7.0,Donald Young,Chris Guccione,201,183,3.5074626865671643,223,93,Hard
3.520231573607995,2.0,Donald Young,Guillermo Garcia Lopez,188,183,3.5074626865671643,55,35,Hard
3.4889789989222666,3.0,Donald Young,Leonardo Mayer,188,183,3.5074626865671643,80,63,Hard
3.579096961722457,4.0,Donald Young,Carlos Berlocq,183,183,3.5074626865671643,69,78,Hard
3.3739850987516076,4.0,Donald Young,Tomas Berdych,196,183,3.5074626865671643,79,6,Hard
3.6125232548889894,3.0,Donald Young,Gilles Simon,183,183,3.5074626865671643,68,11,Hard
4.192344248092574,2.0,Doug Flach,Gianluca Pozzi,180,183,4.133333333333334,177,62,Hard
4.122825113662013,1.0,Doug Flach,Patrick Rafter,185,183,4.133333333333334,133,84,Hard
4.224627264431403,3.0,Doug Flach,Thomas Johansson,180,183,4.133333333333334,129,65,Hard
3.4785699450954524,2.0,Dudi Sela,Rainer Schuettler,180,175,3.35,46,29,Grass
3.0944020018809084,5.0,Dudi Sela,Sam Querrey,198,175,3.35,115,55,Grass
3.128584650190246,3.0,Dudi Sela,Benoit Paire,196,175,3.35,107,70,Grass
2.5570424089936963,8.0,Dudi Sela,Juan Martin Del Potro,198,175,2.7746478873239435,109,51,Hard
2.858788440080252,1.0,Dudi Sela,Nicolas Kiefer,183,175,2.7746478873239435,64,49,Hard
2.8215518599847713,1.0,Dudi Sela,Lukas Lacko,185,175,2.7746478873239435,43,82,Hard
2.708307100159755,3.0,Dudi Sela,Andreas Beck,190,175,2.7746478873239435,73,87,Hard
3.019976430601084,2.0,Dudi Sela,Damir Dzumhur,172,175,2.7746478873239435,96,77,Hard
4.051060206789872,4.0,Dusan Lajovic,Jack Sock,185,180,4.04,75,36,Clay
3.8608094325422644,1.0,Dusan Lajovic,Benoit Paire,196,180,4.04,76,20,Clay
4.1282488577936265,1.0,Dusan Lajovic,Denis Kudla,180,180,4.04,81,53,Clay
5.164138553626971,3.0,Dusan Lajovic,Fernando Verdasco,188,180,5.166666666666667,73,47,Hard
8.73336375170178,9.0,Dusan Vemic,Luis Horna,180,190,8.833333333333334,374,51,Clay
5.033767471174592,6.0,Dusan Vemic,Giovanni Lapentti,193,190,5.333333333333333,274,123,Grass
7.963326486441615,13.0,Dustin Brown,Nikolay Davydenko,178,196,7.866666666666666,150,44,Clay
13.186738050041686,14.0,Dustin Brown,Sam Querrey,198,196,13.384615384615385,108,19,Grass
13.428598449704435,13.0,Dustin Brown,Rafael Nadal,185,196,13.384615384615385,102,10,Grass
10.357892241220702,21.0,Dustin Brown,Ruben Ramirez Hidalgo,183,196,10.307692307692308,123,92,Hard
