prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces,winner_rank,loser_rank,surface
6.681241975218911,2.0,Adrian Voinea,Jacobo Diaz,173.0,185.0,6.590163934426229,65,164,Clay
6.645481955566123,1.0,Adrian Voinea,Fabrice Santoro,178.0,185.0,6.590163934426229,65,143,Clay
6.595417928052221,9.0,Adrian Voinea,Lionel Roux,185.0,185.0,6.590163934426229,55,102,Hard
6.573961916260549,2.0,Adrian Voinea,Jerome Golmard,188.0,185.0,6.590163934426229,87,92,Clay
6.609721935913337,10.0,Adrian Voinea,Mariano Zabaleta,183.0,185.0,6.590163934426229,77,99,Hard
6.595417928052221,6.0,Adrian Voinea,Dinu Pescariu,185.0,185.0,6.590163934426229,86,89,Clay
6.609721935913337,3.0,Adrian Voinea,Emilio Benfele Alvarez,183.0,185.0,6.590163934426229,75,164,Clay
6.595417928052221,8.0,Adrian Voinea,Guillermo Canas,185.0,185.0,6.590163934426229,119,70,Clay
6.559657908399434,7.0,Adrian Voinea,Kenneth Carlsen,190.0,185.0,6.590163934426229,133,86,Clay
6.609721935913337,6.0,Adrian Voinea,Vincent Spadea,183.0,185.0,6.590163934426229,102,20,Hard
6.609721935913337,6.0,Adrian Voinea,Slava Dosedel,183.0,185.0,6.590163934426229,107,99,Clay
6.573961916260549,5.0,Adrian Voinea,Albert Portas,188.0,185.0,6.590163934426229,107,26,Clay
6.595417928052221,7.0,Adrian Voinea,Antony Dupuis,185.0,185.0,6.590163934426229,57,100,Clay
6.631177947705009,6.0,Adrian Voinea,Albert Costa,180.0,185.0,6.590163934426229,70,11,Carpet
6.573961916260549,4.0,Adrian Voinea,Fernando Verdasco,188.0,185.0,6.590163934426229,65,451,Clay
6.681241975218911,6.0,Adrian Voinea,Filip Prpic,173.0,185.0,6.590163934426229,137,376,Clay
7.291500341445207,16.0,Agustin Calleri,Alberto Martin,175.0,183.0,7.214285714285714,86,69,Clay
7.25574032179242,4.0,Agustin Calleri,Sargis Sargsian,180.0,183.0,7.214285714285714,138,53,Clay
7.219980302139632,0.0,Agustin Calleri,Magnus Gustafsson,185.0,183.0,7.214285714285714,89,67,Clay
7.2342843100007475,4.0,Agustin Calleri,Franco Squillari,183.0,183.0,7.214285714285714,76,17,Clay
7.219980302139632,7.0,Agustin Calleri,John Van Lottum,185.0,183.0,7.214285714285714,74,199,Clay
7.25574032179242,7.0,Agustin Calleri,Luis Horna,180.0,183.0,7.214285714285714,124,123,Hard
7.2342843100007475,3.0,Agustin Calleri,Francisco Clavet,183.0,183.0,7.214285714285714,78,33,Clay
7.219980302139632,4.0,Agustin Calleri,Jason Stoltenberg,185.0,183.0,7.214285714285714,63,77,Hard
7.219980302139632,6.0,Agustin Calleri,James Blake,185.0,183.0,7.214285714285714,52,26,Hard
7.219980302139632,4.0,Agustin Calleri,Nicolas Coutelot,185.0,183.0,7.214285714285714,56,105,Clay
7.291500341445207,3.0,Agustin Calleri,Stefan Koubek,175.0,183.0,7.214285714285714,57,54,Clay
7.184220282486845,11.0,Agustin Calleri,Gustavo Kuerten,190.0,183.0,7.214285714285714,74,2,Clay
7.19852429034796,8.0,Agustin Calleri,Alexandre Simoni,188.0,183.0,7.214285714285714,45,125,Hard
7.270044329653534,4.0,Agustin Calleri,Markus Hipfl,178.0,183.0,7.214285714285714,61,84,Clay
