prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces,winner_rank,loser_rank,surface
7.219279422954442,7.0,Agustin Calleri,Alberto Martin,175.0,183.0,7.214285714285714,69,58,Clay
7.219279422954442,5.0,Agustin Calleri,Juan Monaco,185.0,183.0,7.214285714285714,30,71,Hard
7.219279422954442,10.0,Agustin Calleri,David Ferrer,175.0,183.0,7.214285714285714,51,6,Hard
7.219279422954442,2.0,Agustin Calleri,Tommy Robredo,180.0,183.0,7.214285714285714,34,5,Clay
7.219279422954442,10.0,Agustin Calleri,Carlos Moya,190.0,183.0,7.214285714285714,40,18,Hard
7.219279422954442,4.0,Agustin Calleri,Tommy Robredo,180.0,183.0,7.214285714285714,42,10,Hard
7.219279422954442,8.0,Agustin Calleri,Juan Ignacio Chela,190.0,183.0,7.214285714285714,47,24,Clay
1.8342964090701475,3.0,Aki Rahunen,Jim Grabb,193.0,175.0,1.8571428571428572,73,86,Carpet
1.977895956107062,1.0,Albert Chang,Jim Grabb,193.0,183.0,2.0,179,90,Carpet
1.977895956107062,3.0,Albert Chang,Michael Stich,193.0,183.0,2.0,204,8,Hard
3.574224796067559,1.0,Albert Costa,Gilbert Schaller,180.0,180.0,3.5880758807588076,109,63,Clay
3.574224796067559,0.0,Albert Costa,Jonas Svensson,188.0,180.0,3.5880758807588076,159,40,Clay
3.574224796067559,4.0,Albert Costa,Tomas Nydahl,185.0,180.0,3.5880758807588076,67,131,Clay
3.574224796067559,8.0,Albert Costa,David Nainkin,183.0,180.0,3.5880758807588076,27,173,Clay
3.574224796067559,1.0,Albert Costa,Andrea Gaudenzi,183.0,180.0,3.5880758807588076,27,24,Clay
3.574224796067559,0.0,Albert Costa,Hicham Arazi,175.0,180.0,3.5880758807588076,,,Clay
3.574224796067559,2.0,Albert Costa,Rodolphe Gilbert,183.0,180.0,3.5880758807588076,,,Clay
3.574224796067559,3.0,Albert Costa,Slava Dosedel,183.0,180.0,3.5880758807588076,58,27,Clay
3.574224796067559,1.0,Albert Costa,Vincent Spadea,183.0,180.0,3.5880758807588076,57,63,Hard
3.574224796067559,4.0,Albert Costa,Sjeng Schalken,193.0,180.0,3.5880758807588076,25,56,Clay
3.574224796067559,3.0,Albert Costa,Bernd Karbacher,185.0,180.0,3.5880758807588076,36,23,Clay
3.574224796067559,1.0,Albert Costa,Jim Courier,185.0,180.0,3.5880758807588076,36,13,Clay
3.574224796067559,13.0,Albert Costa,Slava Dosedel,183.0,180.0,3.5880758807588076,18,53,Clay
3.574224796067559,4.0,Albert Costa,Hernan Gumy,188.0,180.0,3.5880758807588076,18,45,Clay
3.574224796067559,8.0,Albert Costa,Johan Van Herck,185.0,180.0,3.5880758807588076,14,97,Hard
3.574224796067559,1.0,Albert Costa,Andre Agassi,180.0,180.0,3.5880758807588076,26,3,Clay
3.574224796067559,0.0,Albert Costa,Sjeng Schalken,193.0,180.0,3.5880758807588076,15,67,Clay
3.574224796067559,2.0,Albert Costa,Hernan Gumy,188.0,180.0,3.5880758807588076,15,61,Clay
3.574224796067559,3.0,Albert Costa,Andrea Gaudenzi,183.0,180.0,3.5880758807588076,15,48,Clay
3.574224796067559,3.0,Albert Costa,Slava Dosedel,183.0,180.0,3.5880758807588076,20,70,Clay
3.574224796067559,1.0,Albert Costa,Oleg Ogorodov,193.0,180.0,3.5880758807588076,14,119,Clay
3.574224796067559,2.0,Albert Costa,Adrian Voinea,185.0,180.0,3.5880758807588076,18,65,Clay
3.574224796067559,1.0,Albert Costa,Marcelo Charpentier,180.0,180.0,3.5880758807588076,18,193,Clay
3.574224796067559,1.0,Albert Costa,Fernando Meligeni,180.0,180.0,3.5880758807588076,13,64,Clay
3.574224796067559,1.0,Albert Costa,Magnus Larsson,193.0,180.0,3.5880758807588076,13,82,Clay
3.574224796067559,5.0,Albert Costa,David Skoch,183.0,180.0,3.5880758807588076,15,171,Clay
3.574224796067559,2.0,Albert Costa,Magnus Norman,188.0,180.0,3.5880758807588076,15,120,Clay
3.574224796067559,2.0,Albert Costa,Byron Black,175.0,180.0,3.5880758807588076,13,59,Hard
3.574224796067559,4.0,Albert Costa,Sjeng Schalken,193.0,180.0,3.5880758807588076,12,87,Clay
3.574224796067559,2.0,Albert Costa,Alex Corretja,180.0,180.0,3.5880758807588076,12,11,Clay
3.574224796067559,2.0,Albert Costa,Jan Siemerink,183.0,180.0,3.5880758807588076,10,26,Clay
3.574224796067559,6.0,Albert Costa,Andrei Pavel,183.0,180.0,3.5880758807588076,12,94,Clay
3.574224796067559,5.0,Albert Costa,Galo Blanco,173.0,180.0,3.5880758807588076,19,58,Clay
3.574224796067559,2.0,Albert Costa,Mark Philippoussis,196.0,180.0,3.5880758807588076,13,21,Clay
3.574224796067559,2.0,Albert Costa,Michael Stich,193.0,180.0,3.5880758807588076,13,27,Clay
3.574224796067559,3.0,Albert Costa,Magnus Gustafsson,185.0,180.0,3.5880758807588076,13,39,Clay
3.574224796067559,3.0,Albert Costa,Galo Blanco,173.0,180.0,3.5880758807588076,14,71,Clay
3.574224796067559,7.0,Albert Costa,Magnus Gustafsson,185.0,180.0,3.5880758807588076,18,38,Hard
3.574224796067559,1.0,Albert Costa,Magnus Gustafsson,185.0,180.0,3.5880758807588076,27,31,Clay
3.574224796067559,4.0,Albert Costa,Fabrice Santoro,178.0,180.0,3.5880758807588076,26,29,Clay
3.574224796067559,1.0,Albert Costa,Karol Kucera,188.0,180.0,3.5880758807588076,26,10,Clay
3.574224796067559,0.0,Albert Costa,Alex Corretja,180.0,180.0,3.5880758807588076,26,9,Clay
3.574224796067559,0.0,Albert Costa,Sargis Sargsian,180.0,180.0,3.5880758807588076,22,79,Hard
3.574224796067559,6.0,Albert Costa,Marc Kevin Goellner,196.0,180.0,3.5880758807588076,13,82,Clay
3.574224796067559,1.0,Albert Costa,Tommy Haas,188.0,180.0,3.5880758807588076,19,44,Hard
3.574224796067559,5.0,Albert Costa,Lorenzo Manta,190.0,180.0,3.5880758807588076,28,112,Clay
3.574224796067559,4.0,Albert Costa,Younes El Aynaoui,193.0,180.0,3.5880758807588076,28,33,Clay
3.574224796067559,4.0,Albert Costa,Hicham Arazi,175.0,180.0,3.5880758807588076,24,38,Hard
3.574224796067559,6.0,Albert Costa,Slava Dosedel,183.0,180.0,3.5880758807588076,16,61,Hard
3.574224796067559,4.0,Albert Costa,Nicolas Lapentti,188.0,180.0,3.5880758807588076,16,45,Hard
3.574224796067559,0.0,Albert Costa,Todd Martin,198.0,180.0,3.5880758807588076,16,8,Clay
3.574224796067559,7.0,Albert Costa,Paul Henri Mathieu,185.0,180.0,3.5880758807588076,18,368,Clay
3.574224796067559,8.0,Albert Costa,Alex Obrien,185.0,180.0,3.5880758807588076,32,221,Carpet
3.574224796067559,5.0,Albert Costa,Tim Henman,185.0,180.0,3.5880758807588076,32,10,Carpet
3.574224796067559,3.0,Albert Costa,Jerome Golmard,188.0,180.0,3.5880758807588076,19,67,Clay
3.574224796067559,0.0,Albert Costa,Richard Krajicek,196.0,180.0,3.5880758807588076,19,43,Clay
3.574224796067559,2.0,Albert Costa,Andrei Pavel,183.0,180.0,3.5880758807588076,16,65,Hard
3.574224796067559,13.0,Albert Costa,Thomas Enqvist,190.0,180.0,3.5880758807588076,18,7,Clay
3.574224796067559,3.0,Albert Costa,Lleyton Hewitt,180.0,180.0,3.5880758807588076,18,9,Clay
3.574224796067559,0.0,Albert Costa,Wayne Arthurs,190.0,180.0,3.5880758807588076,65,49,Clay
3.574224796067559,1.0,Albert Costa,Michael Llodra,190.0,180.0,3.5880758807588076,36,91,Carpet
3.574224796067559,5.0,Albert Costa,Guillermo Canas,185.0,180.0,3.5880758807588076,36,17,Carpet
3.574224796067559,4.0,Albert Costa,Dominik Hrbaty,183.0,180.0,3.5880758807588076,36,13,Clay
3.574224796067559,4.0,Albert Costa,Albert Montanes,175.0,180.0,3.5880758807588076,40,137,Clay
3.574224796067559,6.0,Albert Costa,Gaston Gaudio,175.0,180.0,3.5880758807588076,7,24,Clay
3.574224796067559,4.0,Albert Costa,Juan Antonio Marin,175.0,180.0,3.5880758807588076,6,150,Clay
3.574224796067559,1.0,Albert Costa,Giorgio Galimberti,180.0,180.0,3.5880758807588076,21,170,Clay
3.574224796067559,12.0,Albert Costa,Nicolas Lapentti,188.0,180.0,3.5880758807588076,7,27,Hard
3.574224796067559,3.0,Albert Costa,Fernando Vicente,180.0,180.0,3.5880758807588076,27,73,Clay
3.574224796067559,12.0,Albert Costa,Magnus Norman,188.0,180.0,3.5880758807588076,8,208,Hard
3.574224796067559,7.0,Albert Costa,Sargis Sargsian,180.0,180.0,3.5880758807588076,23,48,Hard
3.574224796067559,5.0,Albert Costa,Nicolas Massu,183.0,180.0,3.5880758807588076,9,102,Hard
3.574224796067559,2.0,Albert Costa,Nicolas Kiefer,183.0,180.0,3.5880758807588076,8,75,Clay
